id,intent,question,answer,keywords,source
TAX_551,exemptions,Ɗaliban Littafi Mai Tsarki suna da tsari mai kyau a duniya kuwa?,Wannan ba ya shafar haraji kai tsaye.,"irrelevant, tax","Nigeria Tax Act 2025, Section 162"
TAX_552,exemptions,Shin za a iya ba da gudummawar kuɗi ne?,Gudummawa na son rai ba ta maye gurbin haraji.,"donation, tax","Nigeria Tax Act 2025, Section 162"
TAX_553,exemptions,Mene ne amfanin dokar da aka ba da ta hannun dama?,Dokar haraji tana tabbatar da adalci da tattara kudin gwamnati.,"tax law, benefit","Nigeria Tax Act 2025, Section 162"
TAX_554,exemptions,Ta yaya za a yi amfani da ita a hanyar da ba ta dace ba?,Rashin bin doka na iya jawo hukunci.,"misuse, penalty","Nigeria Tax Act 2025, Section 162"
TAX_555,exemptions,Wace irin kuɗi ce za a yi amfani da shi wajen biyan haraji?,Duk kuɗin shiga da aka amince da su ana iya amfani da su wajen haraji.,"income, tax payment","Nigeria Tax Act 2025, Section 162"
TAX_556,exemptions,Shin akwai ƙungiyoyi ko mutane da ake keɓewa daga biyan haraji?,"Eh, wasu ƙungiyoyi kamar cibiyoyin agaji, wasu addinai, da kuma wasu ayyukan gwamnati na iya samun keɓewa ko rangwame bisa dokar ƙasa.","keɓewa, haraji, ƙungiyoyi, agaji",General Tax Principles
TAX_557,exemptions,Me ya sa ake ba da keɓewa daga haraji?,"Ana ba da keɓewa don tallafa wa ayyukan jin ƙai, rage nauyin rayuwa, da kuma ƙarfafa wasu sassa na tattalin arziki.","keɓewa, dalili, tattalin arziki, jin ƙai",General Tax Policy
TAX_558,exemptions,Shin dukkan mutane suna biyan haraji iri ɗaya?,"A’a, yawan haraji yana bambanta bisa ga kudin shiga, sana’a, da dokokin haraji na ƙasa.","haraji, bambanci, kudin shiga",Tax Regulation Overview
TAX_559,exemptions,Ta yaya mutum zai iya rage harajin da yake biya?,"Za a iya rage haraji ta hanyar amfani da rangwamen haraji, cire kuɗin da aka halatta, da bin doka wajen shigar da rahoton haraji.","rage haraji, rangwame, doka",Tax Deduction Guidelines
TAX_560,digital_tax,Shin haraji yana aiki a duk ƙasashen duniya?,"Eh, kusan duk ƙasashe suna da tsarin haraji, amma dokoki da ƙimar haraji suna bambanta daga ƙasa zuwa ƙasa.","haraji, duniya, ƙasashe",Global Tax Overview
TAX_561,digital_tax,Shin ma'aikata suna biyan haraji?,"Eh, yawanci ana cire haraji daga albashin ma'aikata kai tsaye ta tsarin PAYE kafin su karɓi albashi.","ma'aikata, PAYE, albashi",PAYE System Guide
TAX_562,digital_tax,Ta yaya kasuwanci ke shafar haraji?,Kasuwanci suna biyan haraji bisa ribar da suka samu kuma suna iya cire wasu kuɗaɗe kafin lissafi.,"kasuwanci, riba, haraji",Business Taxation Basics
TAX_563,digital_tax,Shin baƙi ma suna biyan haraji idan suna aiki a wata ƙasa?,"Eh, duk wanda ke samun kuɗi a wata ƙasa yawanci dole ne ya biya haraji bisa dokar ƙasar.","baƙi, aiki, haraji",International Tax Rules
TAX_564,digital_tax,Shin kasuwanci yana da alaƙa da haraji?,"Eh, kasuwanci na da muhimmiyar rawa wajen biyan haraji domin tallafa wa ayyukan gwamnati.","kasuwanci, haraji, gwamnati",Tax Contribution System
TAX_565,digital_tax,Me ya kamata mutum ya yi da kuɗinsa wajen haraji?,Ya kamata mutum ya yi amfani da kuɗinsa cikin hikima kuma ya bi dokokin haraji na ƙasa.,"kuɗi, hikima, doka",Financial Responsibility Guide
TAX_566,digital_tax,Ta yaya ake amfani da tsarin haraji na dijital?,"Ana amfani da tsarin dijital don rajista, biyan haraji, da kuma aika rahotanni cikin sauƙi ta intanet.","dijital, haraji, intanet",E-Tax System Overview
TAX_567,digital_tax,Shin haraji yana da muhimmanci ga tattalin arziki?,"Eh, haraji yana taimakawa wajen gina makarantu, asibitoci, da sauran ayyukan gwamnati.","tattalin arziki, muhimmanci, haraji",Public Finance Basics
TAX_568,digital_tax,Shin ana iya ba da gudummawa maimakon haraji?,"A’a, haraji wajibi ne, amma gudummawa na iya kasancewa ƙari bisa son rai.","gudummawa, haraji, wajibi",Tax Law Principle
TAX_569,digital_tax,Ta yaya mutum zai tsara kuɗinsa daidai?,"Mutum ya kamata ya tsara kasafin kuɗi, ya adana, ya kuma ware kuɗin haraji daidai.","kasafin kuɗi, adanawa",Personal Finance Guide
TAX_570,personal_income_tax,Shin kowa yana biyan harajin kuɗin shiga?,"Yawanci duk wanda ke samun kuɗin shiga yana biyan haraji, sai dai idan an keɓe shi bisa doka.","kuɗin shiga, haraji",Income Tax Rules
TAX_571,personal_income_tax,Shin harajin kuɗin shiga wajibi ne?,"Eh, harajin kuɗin shiga wajibi ne ga duk wanda ya kai ƙayyadadden matakin samun kuɗi.","wajibi, kuɗin shiga",Income Tax Act
TAX_572,personal_income_tax,Yaya ake lissafin harajin kuɗin shiga?,Ana lissafi bisa yawan kuɗin shiga bayan cire halastattun rangwame da kashe-kashe.,"lissafi, kuɗin shiga",Tax Calculation Guide
TAX_573,personal_income_tax,Shin haraji yana ƙaruwa da kuɗin shiga?,"Eh, yawanci haraji yana ƙaruwa idan kuɗin shiga ya ƙaru (progressive tax system).","ƙaruwa, kuɗin shiga",Progressive Tax System
TAX_574,personal_income_tax,Shin ana iya samun rage haraji ga masu ƙaramin kuɗin shiga?,"Eh, wasu ƙasashe suna ba da rage haraji ga masu ƙaramin kuɗin shiga.","rage haraji, ƙaramin kuɗi",Tax Relief Policy
TAX_575,personal_income_tax,Me zai faru idan mutum bai biya haraji ba?,"Zai iya fuskantar tara, hukunci, ko ƙarin biyan kuɗi bisa doka.","hukunci, tara, rashin biyan",Tax Compliance Law
TAX_576,personal_income_tax,Shin dalibai suna biyan haraji?,Yawanci dalibai ba sa biyan haraji sai dai idan suna da kuɗin shiga mai yawa.,"dalibai, haraji",Tax Exemption Rules
TAX_577,personal_income_tax,Ina ake biyan harajin kuɗin shiga?,Ana biyan haraji ga hukumar haraji ta ƙasa ko jiha.,hukumar haraji,Tax Authority Guide
TAX_578,personal_income_tax,Shin akwai shekarun da suka fi dacewa da biyan haraji?,Duk wanda ya fara samun kuɗin shiga mai doka yana fara biyan haraji.,"shekaru, kuɗin shiga",Tax Eligibility Rules
TAX_579,personal_income_tax,Ta yaya mutum zai inganta harkar kuɗinsa?,"Ta hanyar tsara kashe kuɗi, saka jari, da biyan haraji cikin lokaci.","saka jari, kuɗi",Financial Planning Guide
TAX_580,paye,Me ya sa ake cire haraji daga albashi?,Domin tabbatar da cewa haraji ya shiga gwamnati cikin tsari kai tsaye daga ma'aikata.,"albashi, cire haraji",PAYE System
TAX_581,paye,Me ya sa kudin albashina ke bambanta bayan cire haraji?,"Bambanci yana faruwa ne saboda haraji, inshora, da sauran cire-ciren doka daga albashi.","albashi, haraji, cirewa, bambanci",PAYE System Guide
TAX_582,paye,Ta yaya ake tabbatar da cewa ana bin doka wajen biyan haraji?,Ta hanyar bin dokokin haraji da kuma yin cikakken rahoton kudin shiga.,"doka, haraji, rahoto",Tax Compliance Guidelines
TAX_583,paye,Shin zan iya kauce wa biyan haraji?,"A’a, biyan haraji wajibi ne kuma kaucewa na iya jawo hukunci.","kaucewa, haraji, hukunci",Tax Law Enforcement
TAX_584,paye,Shin zan iya samun taimako idan ban fahimci haraji ba?,"Eh, ana iya samun taimako daga hukumar haraji ko kwararru.","taimako, haraji, hukumar",Taxpayer Support Services
TAX_585,paye,Ta yaya ake lissafin PAYE?,Ana lissafa shi ne bisa albashi bayan cire abubuwan da doka ta amince da su.,"PAYE, lissafi, albashi",PAYE Regulations
TAX_586,paye,Shin ana iya samun rage haraji?,"Eh, akwai rangwame ga wasu masu karamin albashi ko ayyuka na musamman.","rage haraji, rangwame",Tax Relief Policy
TAX_587,paye,Me zai faru idan aka yi kuskure wajen biyan haraji?,Za a iya gyara kuskuren ko kuma a biya karin kudade idan ya zama dole.,"kuskure, haraji, gyara",Tax Correction Procedures
TAX_588,paye,Shin zan iya duba tarihin harajina?,"Eh, ana iya duba tarihin haraji ta hanyar tsarin hukumar haraji.","tarihi, haraji, duba",Tax Portal System
TAX_589,paye,Yaya zan inganta kula da kudina?,Ta hanyar tsara kasafin kudi da raba kudade yadda ya kamata.,"kudi, kasafin, tsari",Financial Planning Basics
TAX_590,tin_registration,Menene TIN?,TIN lambar rajista ce da ake amfani da ita wajen biyan haraji.,"TIN, rajista, haraji",Tax Identification System
TAX_591,tin_registration,Shin dole ne a samu TIN kafin fara kasuwanci?,"Eh, yawanci ana bukatar TIN kafin gudanar da kasuwanci na doka.","TIN, kasuwanci, doka",Business Registration Rules
TAX_592,tin_registration,Ta yaya zan samu TIN?,Ana samun TIN ta hanyar hukumar haraji ta kasa ko jiha.,"TIN, hukumar, rajista",Tax Authority Guide
TAX_593,tin_registration,Shin TIN yana da amfani ga mutum mai zaman kansa?,"Eh, yana taimakawa wajen bin doka da samun damar kasuwanci.","TIN, kasuwanci, mutum",Tax System Overview
TAX_594,tin_registration,Shin za a iya rasa TIN?,"A’a, amma ana iya sake nema ko gyara idan akwai matsala.","TIN, rasa, gyara",Tax Registration Policy
TAX_595,filing,Me ya sa ake shigar da rahoton haraji?,Domin tabbatar da gaskiya da bin doka wajen biyan haraji.,"rahoto, haraji, gaskiya",Tax Filing Requirements
TAX_596,filing,Shin zan iya yin rahoton haraji da kaina?,"Eh, amma ana iya samun taimakon kwararru idan ya zama dole.","rahoto, kaina, taimako",Tax Filing Guide
TAX_597,filing,Me zai faru idan na yi kuskure a rahoton haraji?,Za a iya gyara ko kuma a fuskanci hukunci idan kuskuren ya yi tsanani.,"kuskure, rahoto, hukunci",Tax Penalty Rules
TAX_598,filing,Shin akwai lokaci na musamman na shigar da haraji?,"Eh, kowace ƙasa tana da lokacin da aka ware don shigar da haraji.","lokaci, haraji, kasa",Tax Calendar Rules
TAX_599,filing,Ta yaya zan shirya takardun haraji?,Ta hanyar tattara duk bayanan kudin shiga da kashe kudi.,"takardu, haraji, kudi",Tax Documentation Guide
TAX_600,compliance,Me ya sa dole ne a bi dokokin haraji?,Domin tabbatar da tsarin gwamnati da kuma guje wa hukunci.,"doka, haraji, gwamnati",Tax Compliance Act
TAX_601,compliance,Shin akwai hukunci idan ba a bi doka ba?,"Eh, rashin bin doka na iya jawo tara ko hukunci na shari'a.","hukunci, doka, tara",Tax Enforcement Law
TAX_602,compliance,Ta yaya zan san ina bin dokokin haraji?,Ta hanyar duba rahotanni da bin tsarin hukumar haraji.,"doka, rahoto, bin doka",Tax Monitoring System
TAX_603,compliance,Shin akwai taimako ga masu bin doka?,"Eh, gwamnati tana ba da tallafi da ilimi ga masu biyan haraji.","taimako, gwamnati, haraji",Tax Education Program
TAX_604,penalties,Me zai faru idan ban biya haraji ba?,"Za a iya fuskantar tara, riba, ko hukunci na doka.","rashin biyan, tara, hukunci",Tax Penalty Law
TAX_605,penalties,Shin hukunci yana da tsanani?,"Eh, yana iya bambanta daga tara zuwa hukunci na shari'a.","hukunci, tsanani, doka",Tax Enforcement Policy
TAX_606,penalties,Shin za a iya yafewa haraji?,"A wasu lokuta, gwamnati na iya bayar da rangwame ko yafewa.","yafewa, haraji, gwamnati",Tax Amnesty Policy
TAX_607,self_employed,Yaya masu zaman kansu ke biyan haraji?,Suna lissafa kudin shiga da kansu sannan su biya haraji bisa doka.,"masu zaman kansu, haraji",Self-Employed Tax Rules
TAX_608,self_employed,Shin dole ne mai kasuwanci ya biya haraji?,"Eh, duk mai samun kudin shiga dole ne ya biya haraji.","kasuwanci, haraji",Business Tax Law
TAX_609,self_employed,Ta yaya zan fara kasuwanci cikin doka?,"Ta hanyar rajista, samun TIN, da bin dokokin haraji.","kasuwanci, doka, rajista",Business Registration Guide
TAX_610,vat,Menene VAT?,VAT harajin ƙarin daraja ne da ake ƙarawa kan kaya da ayyuka.,"VAT, haraji, kaya",VAT Act Overview
TAX_611,vat,Shin duk kaya suna da VAT?,"A’a, wasu kaya da ayyuka na iya samun keɓewa daga VAT.","VAT, kaya, keɓewa",VAT Regulations
TAX_612,vat,Ta yaya ake lissafin VAT?,Ana ƙara ƙayyadadden kaso na VAT a kan farashin kaya ko sabis.,"VAT, lissafi, farashi",VAT Calculation Guide
TAX_613,vat,Shin kasuwanci yana karɓar VAT?,"Eh, kasuwanci yana tattara VAT daga abokan ciniki ya mika ga gwamnati.","VAT, kasuwanci, gwamnati",VAT Collection System
TAX_614,compliance,Zan iya gyara kuskuren da na yi wajen haraji?,"Ee. Idan ka yi kuskure a bayanan haraji, za ka iya gyara ta hanyar tuntubar hukumar haraji da yin gyaran bayanai ko sake shigar da daidaitaccen bayani.","kuskure, gyara, haraji, hukumar",Nigeria Tax Administration Act 2025
TAX_615,compliance,Ta yaya zan shirya ma’aikata don taro ko aiki na gwamnati?,"A shirya su ta hanyar tsara jadawali, horo, da tabbatar da bin ka’idojin aiki da aka tsara.","shirya, ma'aikata, horo, gwamnati",Nigeria Tax Administration Act 2025
TAX_616,compliance,Shin dukkan mutane suna da hakkin biyan haraji?,"Eh, duk wanda ya cika sharuɗɗan doka na samun kuɗi ko kasuwanci yana da alhakin biyan haraji.","mutane, haraji, doka, kuɗi",Nigeria Tax Administration Act 2025
TAX_617,compliance,Me zai faru idan na binciki tarihin harajina?,"Za ka iya gano kurakurai, gyara bayanai, da tabbatar da cewa duk bayanan ka sun dace da doka.","bincike, tarihin, haraji, gyara",Nigeria Tax Administration Act 2025
TAX_618,compliance,Zan iya duba yadda nake kashe kuɗina?,"Eh, ana ba da damar duba kashe kuɗi domin tabbatar da gaskiya da bin doka wajen haraji.","kashe kuɗi, duba, haraji, gaskiya",Nigeria Tax Administration Act 2025
TAX_619,penalties,Menene sakamakon rashin bin doka ta haraji?,"Rashin bin doka na iya haifar da tara, hukunci, ko matakin shari’a daga hukumar haraji.","rashin bin doka, tara, hukunci, shari'a",Nigeria Tax Administration Act 2025
TAX_620,penalties,Me zai faru idan ban biya haraji ba?,Za a iya hukunta ka da tara ko matakin doka har sai ka biya abin da ya kamata.,"rashin biya, haraji, tara, hukunci",Nigeria Tax Administration Act 2025
TAX_621,penalties,Shin akwai hukunci idan ba a biya haraji ba?,"Eh, akwai tara, kari, da yiwuwar matakin shari’a ga mai karya doka.","hukunci, tara, haraji, doka",Nigeria Tax Administration Act 2025
TAX_622,penalties,Shin rashin bin doka na iya kaiwa ga gidan yari?,"A wasu manyan laifuka na haraji, doka na iya tanadar da hukuncin ɗaurin kurkuku.","kurkuku, doka, haraji, laifi",Nigeria Tax Administration Act 2025
TAX_623,penalties,Yaya ake ƙididdige tara idan an karya doka?,Ana ƙididdige ta bisa yawan harajin da aka kauce wa da kuma tsawon lokacin jinkiri.,"tara, lissafi, haraji, jinkiri",Nigeria Tax Administration Act 2025
TAX_624,penalties,Zan iya kauce wa biyan haraji?,A’a. Kauce wa haraji ya sabawa doka kuma yana jawo hukunci.,"kaucewa, haraji, doka, hukunci",Nigeria Tax Administration Act 2025
TAX_625,penalties,Shin tara na haraji na ƙaruwa idan ban biya ba?,"Eh, tara na iya ƙaruwa idan an jinkirta biyan haraji.","tara, jinkiri, haraji, ƙaruwa",Nigeria Tax Administration Act 2025
TAX_626,penalties,Me zai faru idan na ba da bayanan ƙarya?,Ba da bayanan ƙarya na iya haifar da hukunci mai tsanani da tara.,"ƙarya, bayanai, hukunci, tara",Nigeria Tax Administration Act 2025
TAX_627,penalties,Idan ban iya biya haraji fa?,Za ka iya neman tsari na biyan a hankali ko tuntuɓar hukumar haraji don mafita.,"rashin biya, tsari, hukumar, mafita",Nigeria Tax Administration Act 2025
TAX_628,penalties,Shin ana iya gafarta haraji?,"A wasu lokuta, ana iya samun sassauci ko rangwame bisa dalilai na musamman.","gafara, rangwame, haraji",Nigeria Tax Administration Act 2025
TAX_629,penalties,Zan iya ƙin karɓar sanarwar haraji?,"A’a, dole ne a bi sanarwar haraji saboda doka ce.","sanarwa, haraji, doka",Nigeria Tax Administration Act 2025
TAX_630,self_employed,Shin masu sana’a suna biyan haraji?,"Eh, duk masu sana’a suna da alhakin biyan haraji bisa ribar da suke samu.","sana'a, haraji, riba",Nigeria Tax Act 2025
TAX_631,self_employed,Ta yaya mai sana’a ke biyan haraji?,Ta hanyar shigar da bayanan kasuwanci da lissafin ribar shekara-shekara.,"sana'a, lissafi, riba, haraji",Nigeria Tax Act 2025
TAX_632,self_employed,Yaya ake lissafin harajin mai sana’a?,Ana lissafi bisa ribar kasuwanci bayan cire kashe-kashe.,"lissafi, riba, kashe-kashe",Nigeria Tax Act 2025
TAX_633,self_employed,Shin ƙananan kasuwanci suna biyan haraji?,"Eh, amma wasu na iya samun rangwame ko sassauci bisa dokar ƙasa.","ƙanana, kasuwanci, rangwame",Nigeria Tax Act 2025
TAX_634,self_employed,Yaya haraji ke shafar sabbin ‘yan kasuwa?,Sabbin ‘yan kasuwa na iya samun tallafi ko sauƙin haraji a farkon kasuwanci.,"sabbin, kasuwa, sauƙi, haraji",Nigeria Tax Act 2025
TAX_635,self_employed,Idan ba na samun riba fa?,"Idan babu riba, ba a caji haraji kai tsaye sai dai bayanan dole ne a shigar.","riba, babu, haraji, bayani",Nigeria Tax Act 2025
TAX_636,self_employed,Zan iya boye kudin kasuwanci?,"A’a, boye kudin kasuwanci ya saba doka kuma yana jawo hukunci.","boye, kasuwanci, doka, hukunci",Nigeria Tax Act 2025
TAX_637,self_employed,Ta yaya zan inganta kasuwancina?,"Ta hanyar bin doka, tsara kasafin kuɗi, da inganta gudanarwa.","kasuwanci, tsari, kasafi, doka",Nigeria Tax Act 2025
TAX_638,self_employed,Shin haraji yana da muhimmanci ga mai sana’a?,"Eh, yana taimakawa wajen gina tattalin arziki da ci gaban ƙasa.","muhimmanci, haraji, tattalin arziki",Nigeria Tax Act 2025
TAX_639,vat,Menene VAT?,VAT haraji ne da ake ƙara wa kaya da ayyuka yayin saye da sayarwa.,"VAT, haraji, kaya, sayarwa",Nigeria VAT Act
TAX_640,vat,Waɗanne kaya ne ake cajin VAT?,Yawancin kaya da ayyuka na kasuwa suna ƙarƙashin VAT sai dai waɗanda doka ta keɓe.,"VAT, kaya, kasuwa, keɓewa",Nigeria VAT Act
TAX_641,vat,Shin duk kasuwanci yana biyan VAT?,"A’a, wasu ƙananan kasuwanci na iya samun keɓewa bisa dokar VAT.","kasuwanci, VAT, keɓewa",Nigeria VAT Act
TAX_642,vat,Yaya VAT ke shafar farashin kaya?,VAT yana ƙara ɗan farashi a kan kaya da ayyuka.,"VAT, farashi, kaya",Nigeria VAT Act
TAX_643,vat,Yaya ake lissafin VAT?,Ana ƙara kashi na VAT bisa farashin kaya ko sabis.,"VAT, lissafi, kashi, farashi",Nigeria VAT Act
TAX_644,tax_general,Menene manufar haraji?,Haraji yana taimakawa gwamnati wajen samar da ayyukan jama'a kamar lafiya da ilimi.,"manufa, haraji, gwamnati, jama'a",Nigeria Tax Act
TAX_645,vat,Zan iya kauce wa biyan VAT ko rahoton VAT na lokaci-lokaci?,"A'a, idan kasuwancinka ya kai matakin da ake buƙata, dole ne ka bi dokar VAT. Rashin biyan ko rahoto kan lokaci na iya jawo tara ko hukunci.","VAT, kasuwanci, biyan, rahoto, doka","Nigeria Tax Act 2025, Chapter Six (Sections 143–157)"
TAX_646,vat,Shin nishaɗi ko hidimar taro suna ɗaukar VAT?,"Eh, yawancin ayyukan nishaɗi da hidimar kasuwanci suna iya ɗaukar VAT gwargwadon dokar haraji.","VAT, nishaɗi, hidima, kasuwanci","Nigeria Tax Act 2025, Chapter Six (Sections 143–157)"
TAX_647,vat,Me zai faru idan na manta yin VAT filing na lokaci?,"Za a iya fuskantar tara, hukunci ko ƙarin biyan kuɗi idan ba a yi filing na VAT a kan lokaci ba.","VAT, manta, filing, tara, hukunci","Nigeria Tax Act 2025, Chapter Six (Sections 143–157)"
TAX_648,vat,Shin zan iya samun VAT credit ko input tax credit?,"Eh, kasuwanci na iya rage VAT da aka biya a kan kayan aiki ta hanyar input tax credit idan ya dace da doka.","VAT, credit, input tax, rage haraji","Nigeria Tax Act 2025, Chapter Six (Sections 143–157)"
TAX_649,digital_tax,Shin ina biyan haraji a kan kuɗin da nake samu daga intanet?,"Eh, duk kuɗin shiga daga dijital ko intanet na iya kasancewa ƙarƙashin haraji gwargwadon dokar Najeriya.","dijital, haraji, intanet, kuɗin shiga","Nigeria Tax Act 2025, Section 9; SEP Order 2020 (amended)"
TAX_650,digital_tax,Shin hukumar haraji tana da damar ganin bayanan kuɗina?,"Eh, hukumomin haraji na iya samun bayanan kuɗi daga banki ko ma’aikata don tabbatar da biyan haraji daidai.","hukumar haraji, banki, bayanan kuɗi","Nigeria Tax Act 2025, Section 9; SEP Order 2020 (amended)"
TAX_651,digital_tax,Me ya sa biyan haraji yake da muhimmanci?,"Biyan haraji yana taimakawa wajen gina makarantu, asibitoci, da sauran ayyukan gwamnati da ke amfani ga jama'a.","haraji, muhimmanci, gwamnati, ci gaban ƙasa","Nigeria Tax Act 2025, Section 9; SEP Order 2020 (amended)"
TAX_652,digital_tax,Ina biyan haraji a kan kuɗin dijital da nake samu?,"Eh, kuɗin da ake samu daga aiki ko kasuwanci na dijital yana iya kasancewa ƙarƙashin haraji.","dijital, kuɗin shiga, haraji","Nigeria Tax Act 2025, Section 9; SEP Order 2020 (amended)"
TAX_653,digital_tax,Shin kuɗin haraji yana shafar ayyukan gwamnati a nan gaba?,"Eh, haraji yana samar da kuɗin da gwamnati ke amfani da shi wajen ci gaban ƙasa da ayyukan jama'a.","haraji, gwamnati, ci gaba, kuɗi","Nigeria Tax Act 2025, Section 9; SEP Order 2020 (amended)"
TAX_654,digital_tax,Shin zan iya jin cewa aikina yana da wahala saboda haraji?,"Haraji ba ya nufin wahalar aiki, amma hanya ce ta tabbatar da raba kuɗin shiga daidai a cikin ƙasa.","haraji, aiki, wahala, raba kuɗi","Nigeria Tax Act 2025, Section 9; SEP Order 2020 (amended)"
TAX_655,digital_tax,Ta yaya zan iya samun kuɗin da zan biya haraji?,"Ta hanyar samun halal na kuɗin shiga daga aiki, kasuwanci ko zuba jari, sannan ka ware harajin da ya dace.","kuɗin shiga, aiki, kasuwanci, zuba jari","Nigeria Tax Act 2025, Section 9; SEP Order 2020 (amended)"
TAX_656,digital_tax,Shin zan iya ɓoye kuɗina don guje wa haraji?,"A'a, ɓoye kuɗi don guje wa haraji ya saba doka kuma yana iya jawo hukunci mai tsanani.","ɓoye kuɗi, haraji, doka, hukunci","Nigeria Tax Act 2025, Section 9; SEP Order 2020 (amended)"
TAX_657,digital_tax,Shin haraji yana shafar kuɗin da ake samu a tarurruka ko events?,"Eh, wasu kuɗin shiga daga taro ko events na iya kasancewa ƙarƙashin haraji gwargwadon doka.","tarurruka, events, haraji, kuɗin shiga","Nigeria Tax Act 2025, Section 9; SEP Order 2020 (amended)"
TAX_658,digital_tax,Shin dole ne in ci gaba da biyan haraji ko da ina canza aiki?,"Eh, duk lokacin da kana samun kuɗin shiga mai haraji, dole ne ka ci gaba da biyan haraji.","aiki, canji, haraji, kuɗin shiga","Nigeria Tax Act 2025, Section 9; SEP Order 2020 (amended)"
TAX_659,exemptions,Shin akwai kuskure a fahimtata game da haraji?,"Wasu mutane suna da kuskuren fahimta game da haraji, amma dokoki suna bayyana yadda ake biyan shi daidai.","fahimta, haraji, kuskure, doka","Nigeria Tax Act 2025, Section 162 & Fifth Schedule"
TAX_660,exemptions,Shin ɗalibai ko masu ƙaramin aiki suna biyan haraji?,Ba kowa ne ke biyan haraji ba; yana dogara da matakin kuɗin shiga da doka ta kayyade.,"ɗalibai, haraji, kuɗin shiga, ƙa'ida","Nigeria Tax Act 2025, Section 162 & Fifth Schedule"
TAX_661,exemptions,Shin akwai iyakar kuɗin shiga kafin a fara biyan haraji?,"Eh, akwai threshold na kuɗin shiga da ake buƙata kafin fara biyan haraji.","iyaka, kuɗin shiga, haraji, threshold","Nigeria Tax Act 2025, Section 162 & Fifth Schedule"
TAX_662,exemptions,Shin akwai keɓancewa daga haraji a wasu lokuta?,"Eh, wasu mutane ko ayyuka na iya samun keɓancewa bisa doka ko manufofin gwamnati.","keɓancewa, haraji, doka, gwamnati","Nigeria Tax Act 2025, Section 162 & Fifth Schedule"
TAX_663,exemptions,Ta yaya zan rage nauyin harajin da nake biya?,Za ka iya rage haraji ta hanyar amfani da allowable deductions da tax reliefs da doka ta tanada.,"rage haraji, deductions, reliefs","Nigeria Tax Act 2025, Section 162 & Fifth Schedule"
TAX_664,exemptions,Shin akwai hanyoyin da doka ta tanada don rage haraji?,"Eh, doka tana ba da damar amfani da wasu rangwame da keɓancewa don rage haraji.","rage haraji, doka, rangwame, keɓancewa","Nigeria Tax Act 2025, Section 162 & Fifth Schedule"
TAX_665,exemptions,Wane irin kuɗin shiga ne ke ƙarƙashin haraji?,"Kuɗin shiga daga aiki, kasuwanci da zuba jari yawanci yana ƙarƙashin haraji.","kuɗin shiga, aiki, kasuwanci, zuba jari","Nigeria Tax Act 2025, Section 162 & Fifth Schedule"
TAX_666,exemptions,Shin kyaututtuka suna ƙarƙashin haraji?,Wasu kyaututtuka na iya kasancewa ƙarƙashin haraji gwargwadon ƙima da yanayin su.,"kyauta, haraji, ƙima","Nigeria Tax Act 2025, Section 162 & Fifth Schedule"
TAX_668,mixed_real_life,Shin neman aiki yana shafar biyan haraji?,"Eh, duk lokacin da ka fara samun kuɗin shiga daga aiki, haraji na iya fara shafarka.","aiki, haraji, kuɗin shiga",Nigeria Tax Act 2025 — General Compliance Framework
TAX_669,mixed_real_life,Ta yaya kasuwanci na farko ke shafar haraji?,Kasuwanci na farko yana iya sa ka fara rajista da hukumar haraji kuma ka fara biyan haraji bisa riba.,"kasuwanci, haraji, riba, rajista",Nigeria Tax Act 2025 — General Compliance Framework
TAX_670,mixed_real_life,"Idan ban taɓa biyan haraji ba, me zan yi yanzu?",Ya kamata ka tuntuɓi hukumar haraji don yin rajista da daidaita biyan harajin da ya gabata.,"haraji, rajista, hukumar haraji",Nigeria Tax Act 2025 — General Compliance Framework
TAX_671,mixed_real_life,Zan iya magance matsalolin da nake fuskanta yanzu?,"Eh. Ka fara da gano matsalar, sannan ka tuntuɓi hukumomi ko ƙwararru don samun mafita da bin doka.","matsala, mafita, hukuma, shawara",Nigeria Tax Act 2025 — General Framework
TAX_672,mixed_real_life,"Ina ganin cewa ina da matsalar haraji, amma mene ne ya ci gaba da faruwa?",Wannan na iya kasancewa kuskuren rajista ko rashin fahimtar tsarin haraji. Ka duba bayanan ka ko ka je hukumar haraji.,"haraji, rajista, matsala, hukuma",Nigeria Tax Act 2025 — General Framework
TAX_673,mixed_real_life,Zan iya yafe wa ƙabilar jikina bashin da ya dace?,"Eh, amma ya danganta da doka da yarjejeniyar bashi. Ka nemi shawarar doka kafin yanke hukunci.","bashi, yafe, doka, yarjejeniya",Nigeria Tax Act 2025 — General Framework
TAX_674,mixed_real_life,Mene ne na sadaukar da haraji a shekarar da ta shige?,Sadaukar haraji na nufin kuɗin da aka biya ko aka rage daga samun kuɗinka a shekarar da ta gabata.,"haraji, shekara, biyan, ragewa",Nigeria Tax Act 2025 — General Framework
TAX_675,mixed_real_life,Yana da wuya ne a soma biyan haraji?,"A’a, tsarin yana da matakai masu sauƙi idan ka yi rajista kuma ka bi umarnin hukumar haraji.","haraji, rajista, sauƙi",Nigeria Tax Act 2025 — General Framework
TAX_676,mixed_real_life,Zan iya sake soma shan giya kuwa?,"Wannan tambaya ba ta shafi haraji kai tsaye ba, amma yanke shawara mai kyau ya danganta da lafiya da doka.","shawara, lafiya, doka",Nigeria Tax Act 2025 — General Framework
